id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1399634933832830976,Tue Jun 01 07:52:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Itu kirim ke alamat rumah ya max jam 22:00 WIB. Kirim ke kantor? PERNAH juga dong pakai BEST! 😂 @sicepat_ekspres @sicepat_express 
Nyampenya?
Ya sama, tiba pada BATAS AKHIR WAKTU. 
#Sicepat

Aku gk akan speak up kalau kejadian kyk gini cuma sekali. https://t.co/zQwktdKY9e",kirim alamat rumah max jam kirim kantor pakai best nyampenya batas gk speak up kejadian gini,in,0,0,jellylylyy,False,Sicepat,"sicepat_ekspres, sicepat_express","SUB - Jawa Timur, Indonesia",
1399633782387265537,Tue Jun 01 07:47:52 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kalian baca ya, max jam 22:00, itu aku dihubungi lebih dari jam 22:00 dan aku masih diam loh gk komplain apa2 @sicepat_ekspres tp kali ini NO!!!

MASA IYA SIH SETIAP PAKAI LAYANAN BEST, saya harus rela menerima barang di BATAS WAKTU AKHIR? ☺️
#SiCepat https://t.co/oAQdTtXjwR",baca max jam dihubungi jam diam loh gk komplain sih pakai layanan best rela menerima barang batas,in,0,0,jellylylyy,False,SiCepat,sicepat_ekspres,"SUB - Jawa Timur, Indonesia",
1399354911565893632,Mon May 31 13:19:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kalimayafashion: katilayu feat kalimaya banten

paket hemat 

essen katilayu
bahan getah katilayu
kalimaya banten pola dasar

terima ka…",katilayu feat kalimaya bantenpaket hemat essen katilayubahan getah katilayukalimaya banten pola dasarterima kakak,in,0,1,TerunaPertiwi,,,kalimayafashion,,
1399354899968626692,Mon May 31 13:19:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kalimayafashion: katilayu feat kalimaya banten

paket hemat 

essen katilayu
bahan getah katilayu
kalimaya banten pola dasar

terima ka…",katilayu feat kalimaya bantenpaket hemat essen katilayubahan getah katilayukalimaya banten pola dasarterima kakak,in,0,1,TerunaPertiwi,,,kalimayafashion,,
1399354650004840455,Mon May 31 13:18:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katilayu feat kalimaya banten

paket hemat 

essen katilayu
bahan getah katilayu
kalimaya banten pola dasar

terima kasih
#shopee #tokopedia #lazada
#lelexpress #wahana #sicepat #anteraja #shopeexpress #jne
#soldout ❤❤❤ https://t.co/SHD8LECTaM",katilayu feat kalimaya bantenpaket hemat essen katilayubahan getah katilayukalimaya banten pola dasarterima kasih,in,2,1,kalimayafashion,False,"shopee, tokopedia, lazada, lelexpress, wahana, sicepat, anteraja, shopeexpress, jne, soldout",,"Cibinong, Indonesia",
1399354595650850821,Mon May 31 13:18:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katilayu feat kalimaya banten

paket hemat 

essen katilayu
bahan getah katilayu
kalimaya banten pola dasar

terima kasih
#shopee #tokopedia #lazada
#lelexpress #wahana #sicepat #anteraja #shopeexpress #jne
#soldout ❤❤❤ https://t.co/DhLibxSt6O",katilayu feat kalimaya bantenpaket hemat essen katilayubahan getah katilayukalimaya banten pola dasarterima kasih,in,2,1,kalimayafashion,False,"shopee, tokopedia, lazada, lelexpress, wahana, sicepat, anteraja, shopeexpress, jne, soldout",,"Cibinong, Indonesia",
1399354525526355970,Mon May 31 13:18:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katilayu feat kalimaya banten

paket hemat 

essen katilayu
bahan getah katilayu
kalimaya banten pola dasar

terima kasih
#shopee #tokopedia #lazada
#lelexpress #wahana #sicepat #anteraja #shopeexpress #jne
#soldout ❤❤❤ https://t.co/QTuaCN1lMm",katilayu feat kalimaya bantenpaket hemat essen katilayubahan getah katilayukalimaya banten pola dasarterima kasih,in,0,0,kalimayafashion,False,"shopee, tokopedia, lazada, lelexpress, wahana, sicepat, anteraja, shopeexpress, jne, soldout",,"Cibinong, Indonesia",
1399268492222767104,Mon May 31 07:36:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#SiCepat emang paling lama ya,, udah 6 jam dari barang di bawa sama kurir ga nyampe nyampe.. padahal deket gerainya",paling jam barang bawa kurir ga nyampe nyampe deket gerainya,in,0,0,_Kambengg_,,SiCepat,,"South Borneo, Indonesia",
1399078038055251968,Sun May 30 18:59:32 +0000 2021,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","#gelasan Ini direndem #air #viral https://t.co/BV3T5rox5M lewat 
YouTube #lazada #tokopedia #shopee #JNT #Anteraja #Ninjaexpress #sicepat #JNE",direndem youtube,in,0,0,gelasan3saudara,False,"gelasan, air, viral, lazada, tokopedia, shopee, JNT, Anteraja, Ninjaexpress, sicepat, JNE",,"West Java, Indonesia",
1398538078902394882,Sat May 29 07:13:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katilayu feat kalimaya banten

paket hemat 

essen katilayu @10ml
bahan essen katilayu
pola dasar kalimaya banten

terima kasih
#shopee #lazada #tokopedia 
#jnt #anteraja #shopeexpress #lelexpress #ninja #sicepat

#soldout https://t.co/wqsf0Y2jKl",katilayu feat kalimaya bantenpaket hemat essen katilayu essen katilayupola dasar kalimaya bantenterima kasih,in,0,0,kalimayafashion,False,"shopee, lazada, tokopedia, jnt, anteraja, shopeexpress, lelexpress, ninja, sicepat, soldout",10ML,"Cibinong, Indonesia",
1398538034308546567,Sat May 29 07:13:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katilayu feat kalimaya banten

paket hemat 

essen katilayu @10ml
bahan essen katilayu
pola dasar kalimaya banten

terima kasih
#shopee #lazada #tokopedia 
#jnt #anteraja #shopeexpress #lelexpress #ninja #sicepat

#soldout https://t.co/NJJX9jRSJY",katilayu feat kalimaya bantenpaket hemat essen katilayu essen katilayupola dasar kalimaya bantenterima kasih,in,0,0,kalimayafashion,False,"shopee, lazada, tokopedia, jnt, anteraja, shopeexpress, lelexpress, ninja, sicepat, soldout",10ML,"Cibinong, Indonesia",
1398537973155594245,Sat May 29 07:13:31 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katilayu feat kalimaya banten

paket hemat 

essen katilayu @10ml
bahan essen katilayu
pola dasar kalimaya banten

terima kasih
#shopee #lazada #tokopedia 
#jnt #anteraja #shopeexpress #lelexpress #ninja #sicepat

#soldout https://t.co/c1DU3wZ7FJ",katilayu feat kalimaya bantenpaket hemat essen katilayu essen katilayupola dasar kalimaya bantenterima kasih,in,0,0,kalimayafashion,False,"shopee, lazada, tokopedia, jnt, anteraja, shopeexpress, lelexpress, ninja, sicepat, soldout",10ML,"Cibinong, Indonesia",
1398439337985863682,Sat May 29 00:41:34 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#BUTTER #PARTY #Optimis #Sabar #Pagii #Sicepat #Hakim #Simone #Veronica #Money #Lazio #Dahyun #EUPHORIA #trending #Messi #football #world #real #trending #barcelona #UEFA #roulettetikus #wmcasino #joker123 #AONCASH #promote #aoncash55 Hubungi :+85515543405 https://t.co/AUnJHXs6jf,hubungi,in,0,0,SiskaSusmita,False,"BUTTER, PARTY, Optimis, Sabar, Pagii, Sicepat, Hakim, Simone, Veronica, Money, Lazio, Dahyun, EUPHORIA, trending, Messi, football, world, real, trending, barcelona, UEFA, roulettetikus, wmcasino, joker123, AONCASH, promote, aoncash55",,,
1398237857005785090,Fri May 28 11:20:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mecoba mendesain ulang logo sicepat agar lebih fresh.. @sicepat_ekspres #sicepat #logodesign #logo https://t.co/qDFoJ5tyet,mecoba mendesain ulang logo sicepat fresh,in,0,0,GemaSyihab_,False,"sicepat, logodesign, logo",sicepat_ekspres,"Bandung, Indonesia",
1398145187403104259,Fri May 28 05:12:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TikTok ada total THR senilai 100 Miliar Rupiah loh! Yuk bagikan THR nya ke keluargamu sekarang! Klik untuk lihat lebih lanjut &gt;&gt; Eksplor TikTok dan dapatkan uang setiap harinya! Unduh aplikasinya sekarang juga! https://t.co/lnMVlBCzKY

#sicepat #platAA #tiktok #viral https://t.co/ZNErg8DbI1",tiktok total thr senilai miliar rupiah loh yuk bagikan thr nya keluargamu klik lihat eksplor tiktok dapatkan uang harinya unduh aplikasinya,in,0,0,Lyaaa_17,False,"sicepat, platAA, tiktok, viral",,Indonesia,
1398135382013669376,Fri May 28 04:33:45 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@sicepat_ekspres min mau nanya, saya kan ada orderan dr shopee. kurirnya belum dateng sama sekali dan saya gak ada klik2 apapun tapi kok malah muncul tulisan gagal pickup gini ya? ini gmn??

#sicepat https://t.co/Zkvv3YEFJS",min kan orderan dr shopee kurirnya dateng tidak klik apapun muncul tulisan gagal pickup gini gmn,in,0,0,millenz_,False,sicepat,sicepat_ekspres,,
1398134291331108865,Fri May 28 04:29:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#Sicepat Memang Cepat,memang cepat,in,0,0,wibowobudi842,,Sicepat,,,
1398075108174954497,Fri May 28 00:34:15 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#BUTTER #PARTY #Optimis #Sabar #Pagii #Sicepat #Hakim #Simone #Veronica #Money #Lazio #Dahyun 
#EUPHORIA #trending #Messi #football #world #real #trending #barcelona #UEFA #roulettetikus 
#wmcasino #joker123 #AONCASH #promote #aoncash55 Hubungi :+85515543405 https://t.co/jlySaLQLzX",hubungi,in,0,0,SiskaSusmita,False,"BUTTER, PARTY, Optimis, Sabar, Pagii, Sicepat, Hakim, Simone, Veronica, Money, Lazio, Dahyun, EUPHORIA, trending, Messi, football, world, real, trending, barcelona, UEFA, roulettetikus, wmcasino, joker123, AONCASH, promote, aoncash55",,,
1398057436443910144,Thu May 27 23:24:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@sicepat_ekspres lama nganternya, bikin kecewa, utamakan kenyamanan dong! Nyebelin, no resi 002538707560

#sicepat nyebelin https://t.co/1pmKZ6STl0",nganternya bikin kecewa utamakan kenyamanan nyebelin resi nyebelin,in,0,0,aceptoha2,False,sicepat,sicepat_ekspres,Padaherang Pangandaran jabar,
1398055928939704321,Thu May 27 23:18:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BURUAN DAFTAR,SLOT ONLINE SERU DI SBOBET
Bisa deposit menggunakan virtual account
( DANA, OVO, GOPAY, LINKAJA &amp; SAKUKU ) dan Menerima Deposit Pulsa Telkomsel
Untuk info selanjutnya / Pendaftaran :
Line : DEWIBET
Whatsapp :
CS 1 : +6282298887303
#Sicepat #IndonesiaBersatu https://t.co/T72vMQ9NOF",buruan daftar slot online seru sbobetbisa deposit menggunakan virtual account dana ovo gopay linkaja amp sakuku menerima deposit pulsa telkomseluntuk informasi pendaftaran line dewibetwhatsapp cs,in,0,0,YanMeiXiu,False,"Sicepat, IndonesiaBersatu",,"DKI Jakarta, Indonesia",
1397874914363805702,Thu May 27 11:18:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katilayu

paket hemat bahan essen katilayu 
terima kasih

#shopee #tokopedia #lazada 
#sicepat #jnt #lelexpress #shopeexpress #anteraja

#soldout https://t.co/YBsSDGVvve",katilayupaket hemat bahan essen katilayu terima kasih,in,0,0,kalimayafashion,False,"shopee, tokopedia, lazada, sicepat, jnt, lelexpress, shopeexpress, anteraja, soldout",,"Cibinong, Indonesia",
1397874502021783554,Thu May 27 11:17:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katilayu

paket hemat bahan essen katilayu 
terima kasih

#shopee #tokopedia #lazada 
#sicepat #jnt #lelexpress #shopeexpress #anteraja

#soldout https://t.co/mMnEhApAQi",katilayupaket hemat bahan essen katilayu terima kasih,in,0,0,kalimayafashion,False,"shopee, tokopedia, lazada, sicepat, jnt, lelexpress, shopeexpress, anteraja, soldout",,"Cibinong, Indonesia",
1397832639751417856,Thu May 27 08:30:46 +0000 2021,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","#gelasan Ini direndem #air #viral https://t.co/BV3T5rox5M lewat 
YouTube #lazada #tokopedia #shopee #JNT #Anteraja #Ninjaexpress #sicepat #JNE",direndem youtube,in,0,0,gelasan3saudara,False,"gelasan, air, viral, lazada, tokopedia, shopee, JNT, Anteraja, Ninjaexpress, sicepat, JNE",,"West Java, Indonesia",
1397552784627486724,Wed May 26 13:58:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",":))) line haul tuh kek gateaway ga sih?
#sicepat https://t.co/TyQdUHl3of",line haul tuh gateaway ga sih,in,0,0,eatsukiinakano,False,sicepat,,,
id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1399634933832830976,Tue Jun 01 07:52:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Itu kirim ke alamat rumah ya max jam 22:00 WIB. Kirim ke kantor? PERNAH juga dong pakai BEST! 😂 @sicepat_ekspres @sicepat_express 
Nyampenya?
Ya sama, tiba pada BATAS AKHIR WAKTU. 
#Sicepat

Aku gk akan speak up kalau kejadian kyk gini cuma sekali. https://t.co/zQwktdKY9e",kirim alamat rumah max jam kirim kantor pakai best nyampenya batas gk speak up kejadian gini,in,0,0,jellylylyy,False,Sicepat,"sicepat_ekspres, sicepat_express","SUB - Jawa Timur, Indonesia",
1399633782387265537,Tue Jun 01 07:47:52 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kalian baca ya, max jam 22:00, itu aku dihubungi lebih dari jam 22:00 dan aku masih diam loh gk komplain apa2 @sicepat_ekspres tp kali ini NO!!!

MASA IYA SIH SETIAP PAKAI LAYANAN BEST, saya harus rela menerima barang di BATAS WAKTU AKHIR? ☺️
#SiCepat https://t.co/oAQdTtXjwR",baca max jam dihubungi jam diam loh gk komplain sih pakai layanan best rela menerima barang batas,in,0,0,jellylylyy,False,SiCepat,sicepat_ekspres,"SUB - Jawa Timur, Indonesia",
1399354911565893632,Mon May 31 13:19:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kalimayafashion: katilayu feat kalimaya banten

paket hemat 

essen katilayu
bahan getah katilayu
kalimaya banten pola dasar

terima ka…",katilayu feat kalimaya bantenpaket hemat essen katilayubahan getah katilayukalimaya banten pola dasarterima kakak,in,0,1,TerunaPertiwi,,,kalimayafashion,,
1399354899968626692,Mon May 31 13:19:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kalimayafashion: katilayu feat kalimaya banten

paket hemat 

essen katilayu
bahan getah katilayu
kalimaya banten pola dasar

terima ka…",katilayu feat kalimaya bantenpaket hemat essen katilayubahan getah katilayukalimaya banten pola dasarterima kakak,in,0,1,TerunaPertiwi,,,kalimayafashion,,
1399354650004840455,Mon May 31 13:18:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katilayu feat kalimaya banten

paket hemat 

essen katilayu
bahan getah katilayu
kalimaya banten pola dasar

terima kasih
#shopee #tokopedia #lazada
#lelexpress #wahana #sicepat #anteraja #shopeexpress #jne
#soldout ❤❤❤ https://t.co/SHD8LECTaM",katilayu feat kalimaya bantenpaket hemat essen katilayubahan getah katilayukalimaya banten pola dasarterima kasih,in,2,1,kalimayafashion,False,"shopee, tokopedia, lazada, lelexpress, wahana, sicepat, anteraja, shopeexpress, jne, soldout",,"Cibinong, Indonesia",
1399354595650850821,Mon May 31 13:18:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katilayu feat kalimaya banten

paket hemat 

essen katilayu
bahan getah katilayu
kalimaya banten pola dasar

terima kasih
#shopee #tokopedia #lazada
#lelexpress #wahana #sicepat #anteraja #shopeexpress #jne
#soldout ❤❤❤ https://t.co/DhLibxSt6O",katilayu feat kalimaya bantenpaket hemat essen katilayubahan getah katilayukalimaya banten pola dasarterima kasih,in,2,1,kalimayafashion,False,"shopee, tokopedia, lazada, lelexpress, wahana, sicepat, anteraja, shopeexpress, jne, soldout",,"Cibinong, Indonesia",
1399354525526355970,Mon May 31 13:18:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katilayu feat kalimaya banten

paket hemat 

essen katilayu
bahan getah katilayu
kalimaya banten pola dasar

terima kasih
#shopee #tokopedia #lazada
#lelexpress #wahana #sicepat #anteraja #shopeexpress #jne
#soldout ❤❤❤ https://t.co/QTuaCN1lMm",katilayu feat kalimaya bantenpaket hemat essen katilayubahan getah katilayukalimaya banten pola dasarterima kasih,in,1,0,kalimayafashion,False,"shopee, tokopedia, lazada, lelexpress, wahana, sicepat, anteraja, shopeexpress, jne, soldout",,"Cibinong, Indonesia",
1399268492222767104,Mon May 31 07:36:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#SiCepat emang paling lama ya,, udah 6 jam dari barang di bawa sama kurir ga nyampe nyampe.. padahal deket gerainya",paling jam barang bawa kurir ga nyampe nyampe deket gerainya,in,0,0,_Kambengg_,,SiCepat,,"South Borneo, Indonesia",
1399078038055251968,Sun May 30 18:59:32 +0000 2021,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","#gelasan Ini direndem #air #viral https://t.co/BV3T5rox5M lewat 
YouTube #lazada #tokopedia #shopee #JNT #Anteraja #Ninjaexpress #sicepat #JNE",direndem youtube,in,0,0,gelasan3saudara,False,"gelasan, air, viral, lazada, tokopedia, shopee, JNT, Anteraja, Ninjaexpress, sicepat, JNE",,"West Java, Indonesia",
1398538078902394882,Sat May 29 07:13:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katilayu feat kalimaya banten

paket hemat 

essen katilayu @10ml
bahan essen katilayu
pola dasar kalimaya banten

terima kasih
#shopee #lazada #tokopedia 
#jnt #anteraja #shopeexpress #lelexpress #ninja #sicepat

#soldout https://t.co/wqsf0Y2jKl",katilayu feat kalimaya bantenpaket hemat essen katilayu essen katilayupola dasar kalimaya bantenterima kasih,in,0,0,kalimayafashion,False,"shopee, lazada, tokopedia, jnt, anteraja, shopeexpress, lelexpress, ninja, sicepat, soldout",10ML,"Cibinong, Indonesia",
1398538034308546567,Sat May 29 07:13:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katilayu feat kalimaya banten

paket hemat 

essen katilayu @10ml
bahan essen katilayu
pola dasar kalimaya banten

terima kasih
#shopee #lazada #tokopedia 
#jnt #anteraja #shopeexpress #lelexpress #ninja #sicepat

#soldout https://t.co/NJJX9jRSJY",katilayu feat kalimaya bantenpaket hemat essen katilayu essen katilayupola dasar kalimaya bantenterima kasih,in,0,0,kalimayafashion,False,"shopee, lazada, tokopedia, jnt, anteraja, shopeexpress, lelexpress, ninja, sicepat, soldout",10ML,"Cibinong, Indonesia",
1398537973155594245,Sat May 29 07:13:31 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katilayu feat kalimaya banten

paket hemat 

essen katilayu @10ml
bahan essen katilayu
pola dasar kalimaya banten

terima kasih
#shopee #lazada #tokopedia 
#jnt #anteraja #shopeexpress #lelexpress #ninja #sicepat

#soldout https://t.co/c1DU3wZ7FJ",katilayu feat kalimaya bantenpaket hemat essen katilayu essen katilayupola dasar kalimaya bantenterima kasih,in,0,0,kalimayafashion,False,"shopee, lazada, tokopedia, jnt, anteraja, shopeexpress, lelexpress, ninja, sicepat, soldout",10ML,"Cibinong, Indonesia",
1398439337985863682,Sat May 29 00:41:34 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#BUTTER #PARTY #Optimis #Sabar #Pagii #Sicepat #Hakim #Simone #Veronica #Money #Lazio #Dahyun #EUPHORIA #trending #Messi #football #world #real #trending #barcelona #UEFA #roulettetikus #wmcasino #joker123 #AONCASH #promote #aoncash55 Hubungi :+85515543405 https://t.co/AUnJHXs6jf,hubungi,in,0,0,SiskaSusmita,False,"BUTTER, PARTY, Optimis, Sabar, Pagii, Sicepat, Hakim, Simone, Veronica, Money, Lazio, Dahyun, EUPHORIA, trending, Messi, football, world, real, trending, barcelona, UEFA, roulettetikus, wmcasino, joker123, AONCASH, promote, aoncash55",,,
1398237857005785090,Fri May 28 11:20:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mecoba mendesain ulang logo sicepat agar lebih fresh.. @sicepat_ekspres #sicepat #logodesign #logo https://t.co/qDFoJ5tyet,mecoba mendesain ulang logo sicepat fresh,in,0,0,GemaSyihab_,False,"sicepat, logodesign, logo",sicepat_ekspres,"Bandung, Indonesia",
1398145187403104259,Fri May 28 05:12:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TikTok ada total THR senilai 100 Miliar Rupiah loh! Yuk bagikan THR nya ke keluargamu sekarang! Klik untuk lihat lebih lanjut &gt;&gt; Eksplor TikTok dan dapatkan uang setiap harinya! Unduh aplikasinya sekarang juga! https://t.co/lnMVlBCzKY

#sicepat #platAA #tiktok #viral https://t.co/ZNErg8DbI1",tiktok total thr senilai miliar rupiah loh yuk bagikan thr nya keluargamu klik lihat eksplor tiktok dapatkan uang harinya unduh aplikasinya,in,0,0,Lyaaa_17,False,"sicepat, platAA, tiktok, viral",,Indonesia,
1398135382013669376,Fri May 28 04:33:45 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@sicepat_ekspres min mau nanya, saya kan ada orderan dr shopee. kurirnya belum dateng sama sekali dan saya gak ada klik2 apapun tapi kok malah muncul tulisan gagal pickup gini ya? ini gmn??

#sicepat https://t.co/Zkvv3YEFJS",min kan orderan dr shopee kurirnya dateng tidak klik apapun muncul tulisan gagal pickup gini gmn,in,0,6117,millenz_,False,sicepat,sicepat_ekspres,,
1398134291331108865,Fri May 28 04:29:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#Sicepat Memang Cepat,memang cepat,in,0,0,wibowobudi842,,Sicepat,,,
1398075108174954497,Fri May 28 00:34:15 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#BUTTER #PARTY #Optimis #Sabar #Pagii #Sicepat #Hakim #Simone #Veronica #Money #Lazio #Dahyun 
#EUPHORIA #trending #Messi #football #world #real #trending #barcelona #UEFA #roulettetikus 
#wmcasino #joker123 #AONCASH #promote #aoncash55 Hubungi :+85515543405 https://t.co/jlySaLQLzX",hubungi,in,0,0,SiskaSusmita,False,"BUTTER, PARTY, Optimis, Sabar, Pagii, Sicepat, Hakim, Simone, Veronica, Money, Lazio, Dahyun, EUPHORIA, trending, Messi, football, world, real, trending, barcelona, UEFA, roulettetikus, wmcasino, joker123, AONCASH, promote, aoncash55",,,
1398057436443910144,Thu May 27 23:24:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@sicepat_ekspres lama nganternya, bikin kecewa, utamakan kenyamanan dong! Nyebelin, no resi 002538707560

#sicepat nyebelin https://t.co/1pmKZ6STl0",nganternya bikin kecewa utamakan kenyamanan nyebelin resi nyebelin,in,0,0,aceptoha2,False,sicepat,sicepat_ekspres,Padaherang Pangandaran jabar,
1398055928939704321,Thu May 27 23:18:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BURUAN DAFTAR,SLOT ONLINE SERU DI SBOBET
Bisa deposit menggunakan virtual account
( DANA, OVO, GOPAY, LINKAJA &amp; SAKUKU ) dan Menerima Deposit Pulsa Telkomsel
Untuk info selanjutnya / Pendaftaran :
Line : DEWIBET
Whatsapp :
CS 1 : +6282298887303
#Sicepat #IndonesiaBersatu https://t.co/T72vMQ9NOF",buruan daftar slot online seru sbobetbisa deposit menggunakan virtual account dana ovo gopay linkaja amp sakuku menerima deposit pulsa telkomseluntuk informasi pendaftaran line dewibetwhatsapp cs,in,0,0,YanMeiXiu,False,"Sicepat, IndonesiaBersatu",,"DKI Jakarta, Indonesia",
1397874914363805702,Thu May 27 11:18:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katilayu

paket hemat bahan essen katilayu 
terima kasih

#shopee #tokopedia #lazada 
#sicepat #jnt #lelexpress #shopeexpress #anteraja

#soldout https://t.co/YBsSDGVvve",katilayupaket hemat bahan essen katilayu terima kasih,in,0,0,kalimayafashion,False,"shopee, tokopedia, lazada, sicepat, jnt, lelexpress, shopeexpress, anteraja, soldout",,"Cibinong, Indonesia",
1397874502021783554,Thu May 27 11:17:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katilayu

paket hemat bahan essen katilayu 
terima kasih

#shopee #tokopedia #lazada 
#sicepat #jnt #lelexpress #shopeexpress #anteraja

#soldout https://t.co/mMnEhApAQi",katilayupaket hemat bahan essen katilayu terima kasih,in,0,0,kalimayafashion,False,"shopee, tokopedia, lazada, sicepat, jnt, lelexpress, shopeexpress, anteraja, soldout",,"Cibinong, Indonesia",
1397832639751417856,Thu May 27 08:30:46 +0000 2021,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","#gelasan Ini direndem #air #viral https://t.co/BV3T5rox5M lewat 
YouTube #lazada #tokopedia #shopee #JNT #Anteraja #Ninjaexpress #sicepat #JNE",direndem youtube,in,0,0,gelasan3saudara,False,"gelasan, air, viral, lazada, tokopedia, shopee, JNT, Anteraja, Ninjaexpress, sicepat, JNE",,"West Java, Indonesia",
1397552784627486724,Wed May 26 13:58:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",":))) line haul tuh kek gateaway ga sih?
#sicepat https://t.co/TyQdUHl3of",line haul tuh gateaway ga sih,in,0,0,eatsukiinakano,False,sicepat,,,
1400019204389052421,Wed Jun 02 09:19:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sudah 1x24 jam belum dipick up juga @sicepat_ekspres,x jam dipick up,in,0,0,asyfrmld_,,,sicepat_ekspres,"Rengel, Indonesia",
1400016528108494851,Wed Jun 02 09:08:46 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@sicepat_ekspres katanya sicepat tapi tidak cepat, ganti nama aja deh https://t.co/kqOT9KfQPh",katanya sicepat tidak cepat ganti nama deh,in,0,0,asyfrmld_,False,,sicepat_ekspres,"Rengel, Indonesia",
